Local time,Open,High,Low,Close,Volume
19.08.2025 12:59:00.000 GMT+0200,3343.265,3343.595,3343.075,3343.455,22050
19.08.2025 13:00:00.000 GMT+0200,3343.448,3343.825,3343.145,3343.485,25320
19.08.2025 13:01:00.000 GMT+0200,3343.485,3344.035,3343.385,3343.765,28410
19.08.2025 13:02:00.000 GMT+0200,3343.835,3344.475,3343.825,3344.015,39900
19.08.2025 13:03:00.000 GMT+0200,3344.015,3344.065,3342.745,3343.348,76230
19.08.2025 13:04:00.000 GMT+0200,3343.408,3343.495,3342.848,3343.448,33210
19.08.2025 13:05:00.000 GMT+0200,3343.375,3343.908,3343.375,3343.855,61380
19.08.2025 13:06:00.000 GMT+0200,3343.805,3344.055,3343.765,3343.935,43080
19.08.2025 13:07:00.000 GMT+0200,3343.905,3344.065,3343.568,3343.655,26280
19.08.2025 13:08:00.000 GMT+0200,3343.645,3344.575,3343.198,3344.375,50220
19.08.2025 13:09:00.000 GMT+0200,3344.415,3344.555,3344.275,3344.335,20730
19.08.2025 13:10:00.000 GMT+0200,3344.335,3344.485,3343.635,3343.695,23280
19.08.2025 13:11:00.000 GMT+0200,3343.685,3343.715,3342.825,3343.025,15030
19.08.2025 13:12:00.000 GMT+0200,3342.985,3343.025,3342.635,3342.765,28710
19.08.2025 13:13:00.000 GMT+0200,3342.735,3343.235,3342.625,3342.965,34680
19.08.2025 13:14:00.000 GMT+0200,3343.015,3343.405,3342.865,3342.885,19590
19.08.2025 13:15:00.000 GMT+0200,3342.885,3342.945,3342.625,3342.765,10230
19.08.2025 13:16:00.000 GMT+0200,3342.785,3342.905,3342.535,3342.675,14700
19.08.2025 13:17:00.000 GMT+0200,3342.675,3342.785,3341.875,3342.065,13230
19.08.2025 13:18:00.000 GMT+0200,3342.065,3342.165,3341.895,3342.005,11130
19.08.2025 13:19:00.000 GMT+0200,3342.005,3342.285,3341.855,3342.285,21900
19.08.2025 13:20:00.000 GMT+0200,3342.255,3342.325,3342.065,3342.298,26580
19.08.2025 13:21:00.000 GMT+0200,3342.345,3343.135,3342.325,3342.985,30000
19.08.2025 13:22:00.000 GMT+0200,3342.975,3343.135,3342.798,3342.855,39270
19.08.2025 13:23:00.000 GMT+0200,3342.815,3342.985,3342.398,3342.698,36750
19.08.2025 13:24:00.000 GMT+0200,3342.595,3342.685,3341.975,3342.055,30760
19.08.2025 13:25:00.000 GMT+0200,3342.035,3342.185,3341.745,3341.785,25650
19.08.2025 13:26:00.000 GMT+0200,3341.785,3342.005,3341.545,3341.975,20970
19.08.2025 13:27:00.000 GMT+0200,3341.985,3342.015,3341.275,3341.635,20610
19.08.2025 13:28:00.000 GMT+0200,3341.605,3341.675,3341.375,3341.395,19800
19.08.2025 13:29:00.000 GMT+0200,3341.385,3341.575,3340.858,3341.565,21090
19.08.2025 13:30:00.000 GMT+0200,3341.575,3341.745,3341.245,3341.275,28350
19.08.2025 13:31:00.000 GMT+0200,3341.265,3341.685,3341.105,3341.475,17640
19.08.2025 13:32:00.000 GMT+0200,3341.375,3341.635,3341.265,3341.375,26490
19.08.2025 13:33:00.000 GMT+0200,3341.405,3341.505,3341.155,3341.295,15420
19.08.2025 13:34:00.000 GMT+0200,3341.255,3341.625,3341.255,3341.275,25530
19.08.2025 13:35:00.000 GMT+0200,3341.285,3341.665,3341.235,3341.555,41910
19.08.2025 13:36:00.000 GMT+0200,3341.555,3341.755,3341.515,3341.525,30510
19.08.2025 13:37:00.000 GMT+0200,3341.345,3341.375,3341.125,3341.225,29760
19.08.2025 13:38:00.000 GMT+0200,3341.245,3341.495,3340.905,3340.935,48450
19.08.2025 13:39:00.000 GMT+0200,3341.098,3341.265,3340.965,3340.995,41400
19.08.2025 13:40:00.000 GMT+0200,3340.975,3340.985,3340.128,3340.128,31680
19.08.2025 13:41:00.000 GMT+0200,3340.095,3340.205,3339.545,3339.825,83460
19.08.2025 13:42:00.000 GMT+0200,3339.855,3340.025,3339.068,3339.885,57300
19.08.2025 13:43:00.000 GMT+0200,3339.875,3340.935,3339.875,3340.555,29970
19.08.2025 13:44:00.000 GMT+0200,3340.525,3341.185,3340.525,3341.095,35820
19.08.2025 13:45:00.000 GMT+0200,3341.115,3341.515,3340.975,3341.055,45720
19.08.2025 13:46:00.000 GMT+0200,3340.998,3341.498,3340.985,3341.355,66180
19.08.2025 13:47:00.000 GMT+0200,3341.365,3341.815,3341.348,3341.348,52290
19.08.2025 13:48:00.000 GMT+0200,3341.348,3342.048,3341.098,3341.298,34200
19.08.2025 13:49:00.000 GMT+0200,3341.298,3341.898,3340.935,3341.845,34190
19.08.2025 13:50:00.000 GMT+0200,3341.805,3341.998,3341.065,3341.248,34500
19.08.2025 13:51:00.000 GMT+0200,3341.225,3341.415,3340.448,3340.705,29250
19.08.2025 13:52:00.000 GMT+0200,3340.735,3340.775,3340.098,3340.498,43080
19.08.2025 13:53:00.000 GMT+0200,3340.498,3341.005,3339.658,3339.678,33180
19.08.2025 13:54:00.000 GMT+0200,3339.688,3340.598,3339.478,3340.468,36210
19.08.2025 13:55:00.000 GMT+0200,3340.468,3340.755,3339.938,3340.248,38820
19.08.2025 13:56:00.000 GMT+0200,3340.248,3340.548,3339.648,3340.148,30840
19.08.2025 13:57:00.000 GMT+0200,3340.248,3340.448,3339.809,3340.348,14270
19.08.2025 13:58:00.000 GMT+0200,3340.348,3340.648,3340.008,3340.048,20610
19.08.2025 13:59:00.000 GMT+0200,3340.148,3340.248,3339.415,3339.498,13770
19.08.2025 14:00:00.000 GMT+0200,3339.505,3339.948,3339.365,3339.468,17150
19.08.2025 14:01:00.000 GMT+0200,3339.485,3340.348,3339.485,3339.748,12300
19.08.2025 14:02:00.000 GMT+0200,3339.758,3339.865,3339.458,3339.515,12540
19.08.2025 14:03:00.000 GMT+0200,3339.548,3339.748,3338.785,3339.325,14670
19.08.2025 14:04:00.000 GMT+0200,3339.375,3339.375,3338.965,3339.148,10950
19.08.2025 14:05:00.000 GMT+0200,3339.125,3339.148,3337.755,3337.855,18240
19.08.2025 14:06:00.000 GMT+0200,3337.895,3338.615,3337.845,3338.615,14280
19.08.2025 14:07:00.000 GMT+0200,3338.595,3338.615,3337.545,3337.595,14490
19.08.2025 14:08:00.000 GMT+0200,3337.575,3337.865,3337.375,3337.795,12840
19.08.2025 14:09:00.000 GMT+0200,3337.825,3338.285,3337.245,3337.395,9930
19.08.2025 14:10:00.000 GMT+0200,3337.365,3338.448,3337.245,3338.448,13680
19.08.2025 14:11:00.000 GMT+0200,3338.348,3338.548,3337.335,3337.348,22230
19.08.2025 14:12:00.000 GMT+0200,3337.338,3337.648,3336.935,3337.155,15180
19.08.2025 14:13:00.000 GMT+0200,3337.185,3337.648,3337.085,3337.398,21090
19.08.2025 14:14:00.000 GMT+0200,3337.405,3337.498,3336.505,3336.635,21190
19.08.2025 14:15:00.000 GMT+0200,3336.615,3336.715,3335.885,3336.085,15000
19.08.2025 14:16:00.000 GMT+0200,3336.075,3338.015,3335.865,3337.395,24000
19.08.2025 14:17:00.000 GMT+0200,3337.365,3338.448,3337.355,3338.248,19050
19.08.2025 14:18:00.000 GMT+0200,3338.248,3338.348,3337.475,3338.098,14130
19.08.2025 14:19:00.000 GMT+0200,3338.198,3338.998,3338.135,3338.698,15750
19.08.2025 14:20:00.000 GMT+0200,3338.615,3339.948,3338.615,3338.848,32850
19.08.2025 14:21:00.000 GMT+0200,3338.808,3338.848,3337.848,3338.448,28650
19.08.2025 14:22:00.000 GMT+0200,3338.448,3338.475,3337.035,3337.275,23070
19.08.2025 14:23:00.000 GMT+0200,3337.288,3338.448,3337.288,3337.985,16620
19.08.2025 14:24:00.000 GMT+0200,3337.955,3338.025,3337.348,3337.695,14550
19.08.2025 14:25:00.000 GMT+0200,3337.725,3337.945,3337.345,3337.735,10650
19.08.2025 14:26:00.000 GMT+0200,3337.705,3338.125,3337.395,3338.025,12660
19.08.2025 14:27:00.000 GMT+0200,3338.065,3338.575,3338.025,3338.365,10680
19.08.2025 14:28:00.000 GMT+0200,3338.335,3338.545,3337.635,3337.835,4740
19.08.2025 14:29:00.000 GMT+0200,3337.835,3337.835,3337.395,3337.695,14990
19.08.2025 14:30:00.000 GMT+0200,3337.675,3337.835,3336.525,3336.525,17040
19.08.2025 14:31:00.000 GMT+0200,3336.348,3336.815,3336.065,3336.395,11970
19.08.2025 14:32:00.000 GMT+0200,3336.395,3337.085,3335.705,3335.995,24510
19.08.2025 14:33:00.000 GMT+0200,3336.015,3336.395,3335.605,3336.395,25380
19.08.2025 14:34:00.000 GMT+0200,3336.415,3336.935,3335.895,3336.545,18270
19.08.2025 14:35:00.000 GMT+0200,3336.565,3337.545,3336.308,3337.275,23880
19.08.2025 14:36:00.000 GMT+0200,3337.295,3337.605,3335.375,3335.698,28020
19.08.2025 14:37:00.000 GMT+0200,3335.715,3336.548,3335.498,3335.848,30280
19.08.2025 14:38:00.000 GMT+0200,3335.848,3336.048,3335.335,3335.448,19020
19.08.2025 14:39:00.000 GMT+0200,3335.448,3336.265,3335.245,3336.148,13980
19.08.2025 14:40:00.000 GMT+0200,3336.148,3336.465,3335.748,3336.155,25020
19.08.2025 14:41:00.000 GMT+0200,3336.248,3336.498,3335.058,3335.445,34000
19.08.2025 14:42:00.000 GMT+0200,3335.315,3335.385,3334.648,3335.015,18610
19.08.2025 14:43:00.000 GMT+0200,3335.005,3335.375,3334.315,3335.185,22200
19.08.2025 14:44:00.000 GMT+0200,3335.205,3336.225,3335.105,3335.685,24600
19.08.2025 14:45:00.000 GMT+0200,3335.698,3336.498,3335.515,3336.398,20250
19.08.2025 14:46:00.000 GMT+0200,3336.398,3336.398,3335.725,3335.925,15240
19.08.2025 14:47:00.000 GMT+0200,3335.945,3336.298,3335.735,3336.155,12480
19.08.2025 14:48:00.000 GMT+0200,3336.105,3336.348,3335.895,3336.248,15720
19.08.2025 14:49:00.000 GMT+0200,3336.205,3337.198,3336.205,3336.798,16650
19.08.2025 14:50:00.000 GMT+0200,3336.705,3336.898,3336.495,3336.599,15520
19.08.2025 14:51:00.000 GMT+0200,3336.595,3336.698,3335.315,3335.515,17630
19.08.2025 14:52:00.000 GMT+0200,3335.598,3335.905,3334.595,3335.798,16350
19.08.2025 14:53:00.000 GMT+0200,3335.798,3335.798,3334.665,3334.898,10830
19.08.2025 14:54:00.000 GMT+0200,3334.898,3335.798,3334.599,3335.598,22130
19.08.2025 14:55:00.000 GMT+0200,3335.598,3335.698,3335.169,3335.498,22800
19.08.2025 14:56:00.000 GMT+0200,3335.498,3335.498,3334.009,3334.748,42610
19.08.2025 14:57:00.000 GMT+0200,3334.748,3335.248,3334.365,3334.648,31510
19.08.2025 14:58:00.000 GMT+0200,3334.748,3334.935,3334.135,3334.935,39390
19.08.2025 14:59:00.000 GMT+0200,3334.935,3334.985,3334.415,3334.569,19760
19.08.2025 15:00:00.000 GMT+0200,3334.569,3334.755,3333.248,3334.455,58100
19.08.2025 15:01:00.000 GMT+0200,3334.565,3335.305,3333.998,3333.998,33360
19.08.2025 15:02:00.000 GMT+0200,3333.998,3334.515,3333.835,3334.405,34140
19.08.2025 15:03:00.000 GMT+0200,3334.409,3335.315,3334.285,3334.998,27960
19.08.2025 15:04:00.000 GMT+0200,3334.998,3335.215,3334.325,3334.325,19020
19.08.2025 15:05:00.000 GMT+0200,3334.305,3334.725,3333.985,3334.505,20020
19.08.2025 15:06:00.000 GMT+0200,3334.505,3334.815,3333.525,3333.598,18460
19.08.2025 15:07:00.000 GMT+0200,3333.579,3333.595,3331.809,3332.009,48490
19.08.2025 15:08:00.000 GMT+0200,3331.989,3332.665,3331.775,3332.005,41520
19.08.2025 15:09:00.000 GMT+0200,3332.045,3332.045,3330.409,3330.519,44680
19.08.2025 15:10:00.000 GMT+0200,3330.489,3330.489,3325.500,3326.699,99650
19.08.2025 15:11:00.000 GMT+0200,3326.689,3328.075,3325.745,3327.735,95060
19.08.2025 15:12:00.000 GMT+0200,3327.715,3327.725,3326.765,3327.375,69840
19.08.2025 15:13:00.000 GMT+0200,3327.375,3327.799,3326.719,3327.605,61000
19.08.2025 15:14:00.000 GMT+0200,3327.645,3329.505,3327.465,3329.498,67310
19.08.2025 15:15:00.000 GMT+0200,3329.498,3330.859,3328.989,3329.498,72020
19.08.2025 15:16:00.000 GMT+0200,3329.529,3332.398,3329.398,3332.039,83740
19.08.2025 15:17:00.000 GMT+0200,3331.948,3332.248,3330.648,3331.159,59800
19.08.2025 15:18:00.000 GMT+0200,3331.139,3331.948,3329.805,3329.948,61780
19.08.2025 15:19:00.000 GMT+0200,3329.948,3330.248,3329.298,3330.148,49220
19.08.2025 15:20:00.000 GMT+0200,3330.148,3330.395,3328.585,3328.989,34540
19.08.2025 15:21:00.000 GMT+0200,3329.009,3329.415,3328.348,3328.685,35200
19.08.2025 15:22:00.000 GMT+0200,3328.655,3330.095,3328.655,3329.989,25540
19.08.2025 15:23:00.000 GMT+0200,3329.935,3330.025,3329.195,3329.665,17980
19.08.2025 15:24:00.000 GMT+0200,3329.575,3331.085,3329.575,3330.905,20000
19.08.2025 15:25:00.000 GMT+0200,3330.899,3331.885,3330.899,3331.555,19980
19.08.2025 15:26:00.000 GMT+0200,3331.555,3331.748,3330.955,3331.605,22860
19.08.2025 15:27:00.000 GMT+0200,3331.609,3332.448,3331.605,3332.448,25730
19.08.2025 15:28:00.000 GMT+0200,3332.348,3332.848,3330.668,3331.198,48540
19.08.2025 15:29:00.000 GMT+0200,3331.208,3332.169,3331.208,3331.595,46950
19.08.2025 15:30:00.000 GMT+0200,3331.539,3332.565,3331.345,3332.535,35750
19.08.2025 15:31:00.000 GMT+0200,3332.535,3333.265,3332.245,3332.655,43460
19.08.2025 15:32:00.000 GMT+0200,3332.675,3333.875,3332.305,3333.725,52510
19.08.2025 15:33:00.000 GMT+0200,3333.725,3335.898,3333.655,3334.799,81720
19.08.2025 15:34:00.000 GMT+0200,3334.799,3335.655,3334.465,3335.555,52680
19.08.2025 15:35:00.000 GMT+0200,3335.535,3335.895,3334.325,3334.845,52000
19.08.2025 15:36:00.000 GMT+0200,3334.895,3337.685,3334.865,3337.469,60400
19.08.2025 15:37:00.000 GMT+0200,3337.389,3337.655,3336.235,3337.075,51990
19.08.2025 15:38:00.000 GMT+0200,3337.075,3337.285,3334.938,3335.429,74950
19.08.2025 15:39:00.000 GMT+0200,3335.398,3336.345,3335.185,3335.695,49700
19.08.2025 15:40:00.000 GMT+0200,3335.655,3336.935,3335.405,3336.045,48600
19.08.2025 15:41:00.000 GMT+0200,3336.015,3337.565,3335.875,3337.225,44780
19.08.2025 15:42:00.000 GMT+0200,3337.205,3337.475,3336.755,3337.365,39080
19.08.2025 15:43:00.000 GMT+0200,3337.385,3337.425,3336.055,3337.335,37160
19.08.2025 15:44:00.000 GMT+0200,3337.405,3338.115,3336.985,3337.745,28740
19.08.2025 15:45:00.000 GMT+0200,3337.855,3338.555,3337.095,3338.365,38040
19.08.2025 15:46:00.000 GMT+0200,3338.335,3339.205,3338.215,3338.285,43950
19.08.2025 15:47:00.000 GMT+0200,3338.315,3338.745,3336.955,3337.465,45120
19.08.2025 15:48:00.000 GMT+0200,3337.485,3337.945,3336.689,3337.395,38500
19.08.2025 15:49:00.000 GMT+0200,3337.365,3337.415,3335.905,3336.285,46180
19.08.2025 15:50:00.000 GMT+0200,3336.259,3336.259,3334.809,3335.135,51970
19.08.2025 15:51:00.000 GMT+0200,3335.175,3336.398,3335.175,3335.885,39860
19.08.2025 15:52:00.000 GMT+0200,3335.885,3336.148,3335.305,3335.735,34070
19.08.2025 15:53:00.000 GMT+0200,3335.705,3336.515,3335.355,3336.515,28470
19.08.2025 15:54:00.000 GMT+0200,3336.535,3337.165,3336.205,3336.415,33920
19.08.2025 15:55:00.000 GMT+0200,3336.405,3337.225,3335.905,3335.965,29660
19.08.2025 15:56:00.000 GMT+0200,3335.945,3335.985,3335.325,3335.459,25370
19.08.2025 15:57:00.000 GMT+0200,3335.545,3335.679,3334.995,3335.019,37440
19.08.2025 15:58:00.000 GMT+0200,3335.029,3335.409,3334.759,3335.109,46970
19.08.2025 15:59:00.000 GMT+0200,3335.048,3335.309,3333.598,3333.815,89390
19.08.2025 16:00:00.000 GMT+0200,3333.809,3334.859,3333.348,3333.825,73250
19.08.2025 16:01:00.000 GMT+0200,3333.845,3333.898,3331.955,3333.355,57060
19.08.2025 16:02:00.000 GMT+0200,3333.385,3335.198,3333.335,3334.595,38320
19.08.2025 16:03:00.000 GMT+0200,3334.595,3335.798,3334.575,3335.798,43580
19.08.2025 16:04:00.000 GMT+0200,3335.695,3336.698,3335.435,3335.798,44250
19.08.2025 16:05:00.000 GMT+0200,3335.798,3335.898,3334.905,3335.439,43250
19.08.2025 16:06:00.000 GMT+0200,3335.439,3335.549,3334.398,3335.289,33300
19.08.2025 16:07:00.000 GMT+0200,3335.245,3336.748,3335.165,3336.648,33370
19.08.2025 16:08:00.000 GMT+0200,3336.648,3336.748,3335.648,3336.048,45290
19.08.2025 16:09:00.000 GMT+0200,3336.055,3336.798,3335.948,3336.698,21350
19.08.2025 16:10:00.000 GMT+0200,3336.698,3336.798,3334.898,3335.098,17300
19.08.2025 16:11:00.000 GMT+0200,3334.939,3335.798,3334.755,3335.198,20620
19.08.2025 16:12:00.000 GMT+0200,3335.205,3335.898,3333.705,3334.255,34220
19.08.2025 16:13:00.000 GMT+0200,3334.235,3334.965,3334.048,3334.089,30280
19.08.2025 16:14:00.000 GMT+0200,3334.089,3334.795,3334.029,3334.565,23100
19.08.2025 16:15:00.000 GMT+0200,3334.575,3335.348,3334.035,3334.035,27300
19.08.2025 16:16:00.000 GMT+0200,3334.065,3334.285,3333.685,3334.235,25800
19.08.2025 16:17:00.000 GMT+0200,3334.255,3334.745,3333.485,3333.695,18780
19.08.2025 16:18:00.000 GMT+0200,3333.748,3335.205,3333.465,3335.085,25430
19.08.2025 16:19:00.000 GMT+0200,3335.045,3336.235,3334.965,3335.295,39540
19.08.2025 16:20:00.000 GMT+0200,3335.275,3335.565,3334.315,3334.748,38640
19.08.2025 16:21:00.000 GMT+0200,3334.719,3335.905,3334.675,3335.475,26630
19.08.2025 16:22:00.000 GMT+0200,3335.475,3336.135,3334.975,3336.045,19800
19.08.2025 16:23:00.000 GMT+0200,3336.025,3336.265,3334.725,3334.725,19960
19.08.2025 16:24:00.000 GMT+0200,3334.765,3335.695,3334.765,3335.015,25140
19.08.2025 16:25:00.000 GMT+0200,3335.035,3335.055,3334.245,3334.398,18830
19.08.2025 16:26:00.000 GMT+0200,3334.345,3334.898,3334.135,3334.555,17000
19.08.2025 16:27:00.000 GMT+0200,3334.599,3335.048,3334.055,3334.835,19070
19.08.2025 16:28:00.000 GMT+0200,3334.875,3335.175,3334.645,3334.848,26030
19.08.2025 16:29:00.000 GMT+0200,3334.848,3335.498,3334.648,3335.255,26520
19.08.2025 16:30:00.000 GMT+0200,3335.275,3336.548,3335.048,3335.205,32710
19.08.2025 16:31:00.000 GMT+0200,3335.235,3336.245,3334.605,3336.205,28470
19.08.2025 16:32:00.000 GMT+0200,3336.198,3336.475,3333.265,3333.785,39520
19.08.2025 16:33:00.000 GMT+0200,3333.848,3333.948,3332.095,3332.105,46610
19.08.2025 16:34:00.000 GMT+0200,3332.155,3332.905,3331.765,3332.605,40450
19.08.2025 16:35:00.000 GMT+0200,3332.605,3332.885,3331.855,3332.645,35910
19.08.2025 16:36:00.000 GMT+0200,3332.645,3332.645,3330.975,3331.035,43870
19.08.2025 16:37:00.000 GMT+0200,3331.045,3331.045,3328.665,3329.075,51120
19.08.2025 16:38:00.000 GMT+0200,3329.105,3329.825,3328.605,3328.925,85930
19.08.2025 16:39:00.000 GMT+0200,3328.945,3329.025,3327.595,3328.375,116670
19.08.2025 16:40:00.000 GMT+0200,3328.405,3328.405,3326.695,3327.075,88720
19.08.2025 16:41:00.000 GMT+0200,3327.055,3327.865,3326.785,3327.765,164390
19.08.2025 16:42:00.000 GMT+0200,3327.675,3328.898,3327.495,3327.748,122590
19.08.2025 16:43:00.000 GMT+0200,3327.765,3327.855,3326.488,3326.765,137600
19.08.2025 16:44:00.000 GMT+0200,3326.678,3326.705,3325.500,3326.035,112950
19.08.2025 16:45:00.000 GMT+0200,3326.055,3326.698,3325.695,3326.248,121740
19.08.2025 16:46:00.000 GMT+0200,3326.248,3326.848,3325.500,3325.500,90060
19.08.2025 16:47:00.000 GMT+0200,3325.500,3325.500,3322.778,3325.045,138864
19.08.2025 16:48:00.000 GMT+0200,3325.045,3325.498,3323.438,3323.825,120350
19.08.2025 16:49:00.000 GMT+0200,3323.845,3324.448,3323.368,3323.655,132220
19.08.2025 16:50:00.000 GMT+0200,3323.648,3324.075,3323.075,3323.905,127580
19.08.2025 16:51:00.000 GMT+0200,3323.965,3323.965,3321.549,3321.685,155870.01
19.08.2025 16:52:00.000 GMT+0200,3321.735,3322.615,3320.778,3321.825,97080
19.08.2025 16:53:00.000 GMT+0200,3321.935,3323.098,3321.465,3321.815,67430
19.08.2025 16:54:00.000 GMT+0200,3321.775,3322.905,3320.935,3321.705,86780
19.08.2025 16:55:00.000 GMT+0200,3321.675,3323.148,3321.185,3323.148,132210
19.08.2025 16:56:00.000 GMT+0200,3323.348,3324.498,3322.585,3324.425,138359.99
19.08.2025 16:57:00.000 GMT+0200,3324.415,3324.998,3323.998,3324.648,102440
19.08.2025 16:58:00.000 GMT+0200,3324.575,3324.935,3323.515,3324.865,124670
19.08.2025 16:59:00.000 GMT+0200,3324.845,3325.465,3324.215,3325.215,72730
19.08.2025 17:00:00.000 GMT+0200,3325.305,3326.348,3324.865,3325.185,102820
19.08.2025 17:01:00.000 GMT+0200,3325.285,3325.285,3322.735,3322.848,104280
19.08.2025 17:02:00.000 GMT+0200,3322.895,3323.785,3322.045,3322.155,100800
19.08.2025 17:03:00.000 GMT+0200,3322.148,3323.715,3321.665,3323.605,61980
19.08.2025 17:04:00.000 GMT+0200,3323.585,3323.625,3322.448,3322.625,21090
19.08.2025 17:05:00.000 GMT+0200,3322.575,3323.355,3322.255,3322.835,30510
19.08.2025 17:06:00.000 GMT+0200,3322.815,3323.615,3322.475,3323.425,63470
19.08.2025 17:07:00.000 GMT+0200,3323.448,3323.915,3322.065,3322.085,39270
19.08.2025 17:08:00.000 GMT+0200,3322.109,3323.135,3321.545,3322.565,49320
19.08.2025 17:09:00.000 GMT+0200,3322.515,3323.695,3322.235,3322.975,31930
19.08.2025 17:10:00.000 GMT+0200,3322.935,3323.145,3321.975,3321.975,48470
19.08.2025 17:11:00.000 GMT+0200,3321.945,3322.715,3321.425,3322.535,52800
19.08.2025 17:12:00.000 GMT+0200,3322.545,3323.398,3322.455,3323.198,60740
19.08.2025 17:13:00.000 GMT+0200,3323.045,3323.798,3322.665,3323.698,73650
19.08.2025 17:14:00.000 GMT+0200,3323.735,3323.905,3322.515,3323.015,40480
19.08.2025 17:15:00.000 GMT+0200,3323.035,3323.155,3321.945,3322.949,48290
19.08.2025 17:16:00.000 GMT+0200,3322.949,3323.899,3322.735,3323.648,35110
19.08.2025 17:17:00.000 GMT+0200,3323.629,3324.748,3323.465,3324.248,29360
19.08.2025 17:18:00.000 GMT+0200,3324.248,3324.395,3323.448,3323.855,19140
19.08.2025 17:19:00.000 GMT+0200,3323.575,3324.865,3323.575,3324.205,23930
19.08.2025 17:20:00.000 GMT+0200,3324.235,3325.298,3324.075,3324.899,23250
19.08.2025 17:21:00.000 GMT+0200,3324.859,3324.859,3324.075,3324.195,22960
19.08.2025 17:22:00.000 GMT+0200,3324.175,3324.515,3323.968,3324.505,23940
19.08.2025 17:23:00.000 GMT+0200,3324.498,3325.439,3324.465,3325.269,23780
19.08.2025 17:24:00.000 GMT+0200,3325.229,3325.799,3324.655,3324.848,28320
19.08.2025 17:25:00.000 GMT+0200,3324.815,3325.399,3324.595,3325.399,38480
19.08.2025 17:26:00.000 GMT+0200,3325.398,3325.959,3325.185,3325.229,34150
19.08.2025 17:27:00.000 GMT+0200,3325.209,3326.398,3325.169,3326.198,48610
19.08.2025 17:28:00.000 GMT+0200,3326.198,3326.598,3324.798,3324.898,39570
19.08.2025 17:29:00.000 GMT+0200,3324.848,3325.109,3323.945,3323.955,30640
19.08.2025 17:30:00.000 GMT+0200,3323.975,3325.798,3323.955,3325.698,24790
19.08.2025 17:31:00.000 GMT+0200,3325.615,3325.815,3325.145,3325.598,15960
19.08.2025 17:32:00.000 GMT+0200,3325.598,3325.798,3324.879,3325.009,24260
19.08.2025 17:33:00.000 GMT+0200,3325.009,3325.415,3324.775,3325.398,14900
19.08.2025 17:34:00.000 GMT+0200,3325.405,3325.695,3325.255,3325.655,7300
19.08.2025 17:35:00.000 GMT+0200,3325.645,3325.915,3325.505,3325.775,20430
19.08.2025 17:36:00.000 GMT+0200,3325.915,3325.969,3325.595,3325.695,15970
19.08.2025 17:37:00.000 GMT+0200,3325.699,3325.699,3325.305,3325.565,10770
19.08.2025 17:38:00.000 GMT+0200,3325.629,3325.975,3325.545,3325.925,10340
19.08.2025 17:39:00.000 GMT+0200,3325.905,3325.905,3325.215,3325.635,14490
19.08.2025 17:40:00.000 GMT+0200,3325.595,3325.995,3324.935,3325.025,19800
19.08.2025 17:41:00.000 GMT+0200,3325.005,3325.415,3324.848,3324.948,17400
